,ALL_mean,AML_mean,ALL_stdev,AML_stdev,mean_diff,std_sum,correlation
L22075_at,123.22222222222223,388.8181818181818,105.14434522756481,339.9778869814383,-265.5959595959596,445.12223220900313,-0.5966809572235686
X65965_s_at,778.3333333333334,4831.818181818182,656.5882095522862,6138.059706750691,-4053.4848484848485,6794.647916302977,-0.5965702562393229
D31884_at,809.0370370370371,1210.8181818181818,311.1094887015083,363.1024148038176,-401.7811447811447,674.211903505326,-0.5959271005039009
U33821_at,1420.8148148148148,2027.1818181818182,559.3126301395475,458.47896749618036,-606.3670033670035,1017.7915976357278,-0.5957673503844595
HG3254-HT3431_at,218.59259259259258,322.45454545454544,85.4815586316538,89.08912799703862,-103.86195286195286,174.5706866286924,-0.5949564320776528
S72487_at,286.962962962963,486.1818181818182,163.95202897880773,171.00808061715574,-199.2188552188552,334.96010959596344,-0.5947539707314926
U19878_at,5.407407407407407,81.45454545454545,57.774934183805186,70.15891053367866,-76.04713804713805,127.93384471748385,-0.5944254877594967
M32578_at,-8.925925925925926,575.1818181818181,271.538625376253,713.5269887231761,-584.1077441077441,985.0656140994291,-0.5929632866555286
M55040_at,368.25925925925924,510.27272727272725,103.44623002856369,136.17348560501117,-142.013468013468,239.61971563357486,-0.5926618669001102
X93920_at,406.5925925925926,1447.8181818181818,485.4361448349831,1273.997002993478,-1041.2255892255891,1759.4331478284612,-0.5917960511944982
L41559_at,60.22222222222222,182.0909090909091,90.3788323299949,115.702596812219,-121.86868686868686,206.0814291422139,-0.5913618096300516
U14417_at,636.6296296296297,1267.909090909091,317.30356105400057,750.6166071364868,-631.2794612794613,1067.9201681904874,-0.5911298241975504
U13666_at,265.14814814814815,408.90909090909093,127.31991919319547,116.04004011155335,-143.76094276094278,243.35995930474883,-0.5907337557569089
M33493_s_at,162.2962962962963,1001.1818181818181,146.48518297735384,1273.9975524452016,-838.8855218855218,1420.4827354225554,-0.5905636872355059
U85767_at,36.851851851851855,728.2727272727273,137.19573432023867,1033.9297936425946,-691.4208754208754,1171.1255279628333,-0.5903900640126925
M98539_at,513.3703703703703,809.1818181818181,192.84253204426187,308.42626936816464,-295.8114478114478,501.2688014124265,-0.5901253917617435
J02982_f_at,419.1111111111111,820.0909090909091,234.63528709194182,445.3770210833636,-400.97979797979804,680.0123081753054,-0.5896655004021287
J03263_s_at,449.55555555555554,943.0,298.08327867500554,539.3288421733071,-493.44444444444446,837.4121208483126,-0.5892492264675807
L19437_at,1671.111111111111,2575.3636363636365,796.1092567719263,738.8701202142731,-904.2525252525254,1534.9793769861994,-0.589097507634238
M81750_at,16.925925925925927,119.18181818181819,51.553501653753194,122.05639531119883,-102.25589225589226,173.60989696495201,-0.588998058541187
X64594_at,-121.33333333333333,382.1818181818182,153.59211718554587,702.0117973626681,-503.5151515151515,855.6039145482139,-0.5884909395032671
U30255_at,429.51851851851853,1007.9090909090909,328.07625407826833,655.3561557726387,-578.3905723905723,983.432409850907,-0.5881345444759737
X54936_at,117.48148148148148,232.0909090909091,108.16489206135174,86.97178225775824,-114.60942760942761,195.13667431910997,-0.587328999068648
M25809_at,245.66666666666666,469.3636363636364,148.3465277911563,232.5477468079503,-223.69696969696972,380.89427459910655,-0.587294124944283
M20902_at,306.2962962962963,764.8181818181819,161.41485367138608,619.4490807454343,-458.52188552188557,780.8639344168205,-0.5871981856407896
X54673_at,-67.03703703703704,13.363636363636363,92.19189080035582,44.86930515903434,-80.4006734006734,137.06119595939015,-0.586604201414493
HG2724-HT2820_at,-323.81481481481484,506.8181818181818,517.169666925144,900.790632520323,-830.6329966329967,1417.9602994454672,-0.5857942545766893
U43292_at,135.14814814814815,208.0909090909091,43.2627959760984,81.27663199893871,-72.94276094276094,124.53942797503711,-0.5857001443541374
X97748_s_at,2.074074074074074,869.8181818181819,199.4523127748211,1282.1765727216996,-867.7441077441079,1481.6288854965208,-0.5856690000028658
L14812_at,261.962962962963,400.09090909090907,108.76562009182918,127.13571846295167,-138.12794612794607,235.90133855478086,-0.5855326933461639
U04520_at,87.22222222222223,171.63636363636363,66.31413199736618,78.01829622245377,-84.4141414141414,144.33242821981995,-0.5848591508872676
X16706_at,-97.22222222222223,868.3636363636364,343.82445580594816,1309.2319330605462,-965.5858585858587,1653.0563888664944,-0.5841215490827653
L20316_at,1185.5925925925926,1708.7272727272727,435.05351211610537,461.4609606259431,-523.1346801346801,896.5144727420484,-0.5835206190644512
D00726_at,373.55555555555554,1008.6363636363636,255.02719814731879,834.0532684100307,-635.0808080808081,1089.0804665573494,-0.5831348808305576
M63167_at,685.2222222222222,1054.7272727272727,262.68397704251356,371.1048614365193,-369.5050505050506,633.7888384790328,-0.5830097156519657
Z11697_at,320.25925925925924,1259.3636363636363,381.46000824691686,1230.2169949018971,-939.104377104377,1611.677003148814,-0.5826877068231425
U88629_at,315.3333333333333,507.1818181818182,132.29483390111304,196.97046386797092,-191.84848484848487,329.265297769084,-0.5826562536299514
K01383_at,380.962962962963,485.0,88.62951474080677,90.0377698524347,-104.03703703703701,178.66728459324148,-0.5822948351954327
X63417_at,170.37037037037038,435.09090909090907,137.1423034516024,318.0454227136289,-264.7205387205387,455.1877261652313,-0.5815634374650211
D10040_at,153.96296296296296,839.4545454545455,207.2689596934902,971.7550476983758,-685.4915824915826,1179.024007391866,-0.5814059579736355
X98411_at,608.7037037037037,1005.2727272727273,352.6606360462196,330.6633003249955,-396.56902356902356,683.323936371215,-0.5803528933509916
U78628_at,150.14814814814815,282.90909090909093,120.19717893262647,108.78828479708147,-132.76094276094278,228.98546372970793,-0.5797789108467271
L38707_at,523.7037037037037,717.5454545454545,158.38701743971095,176.17455187192255,-193.8417508417508,334.5615693116335,-0.5793903682380009
L21954_at,799.2222222222222,2533.5454545454545,667.5651701596306,2326.93215902984,-1734.3232323232323,2994.4973291894707,-0.5791700715233787
D16469_at,640.3703703703703,1223.090909090909,487.5508768834875,518.639268576041,-582.7205387205387,1006.1901454595285,-0.579135605084275
U19247_rna1_s_at,242.8148148148148,553.0909090909091,136.7628596223396,399.26769329497586,-310.27609427609434,536.0305529173154,-0.5788403153279875
M87789_s_at,1062.3703703703704,5058.909090909091,1817.7246585973726,5114.0394299329655,-3996.5387205387206,6931.764088530338,-0.5765543474209694
U40714_at,287.9259259259259,468.1818181818182,130.78782756990745,181.9191128946149,-180.25589225589226,312.70694046452235,-0.5764371330809746
D38521_at,366.48148148148147,671.6363636363636,158.45124714181873,372.5145024632659,-305.15488215488216,530.9657496050846,-0.5747166976059127
X07438_s_at,170.0,377.1818181818182,123.01719704671687,237.63998745237222,-207.1818181818182,360.6571844990891,-0.5744563732164927
L35592_at,86.88888888888889,161.72727272727272,70.58237595088306,59.98681673349722,-74.83838383838383,130.56919268438028,-0.5731703038042648
X60673_rna1_at,110.51851851851852,312.27272727272725,86.00553218806081,266.8295676678621,-201.75420875420872,352.83509985592286,-0.5718087821664944
U57592_at,265.8888888888889,670.3636363636364,176.01405829634382,531.8064070180563,-404.47474747474746,707.8204653144002,-0.5714369212185573
HG2981-HT3125_s_at,322.85185185185185,839.3636363636364,401.39484720387657,503.76686527148104,-516.5117845117845,905.1617124753576,-0.5706292891015827
U05659_at,975.7777777777778,1550.5454545454545,345.53262490218617,662.4502039604732,-574.7676767676767,1007.9828288626594,-0.5702157420838272
U41813_at,118.5925925925926,578.4545454545455,341.6847691681347,467.84706125749324,-459.8619528619529,809.531830425628,-0.5680591368719511
HG627-HT5098_s_at,239.55555555555554,976.1818181818181,200.87296661808108,1096.4307381847536,-736.6262626262626,1297.3037048028348,-0.5678132729438367
K03189_f_at,693.3703703703703,1234.6363636363637,414.6371117892542,539.0594165260956,-541.2659932659934,953.6965283153497,-0.5675453115280904
Z12173_at,-2.074074074074074,69.81818181818181,44.28919465888676,82.87438468165925,-71.89225589225589,127.16357934054601,-0.5653525660812624
M24900_at,299.14814814814815,513.2727272727273,183.67293333190506,196.24224362205547,-214.1245791245791,379.91517695396055,-0.5636115430853857
X55715_at,15918.407407407407,18131.090909090908,2187.449485293832,1744.3301553631093,-2212.683501683501,3931.7796406569414,-0.56276895042719
M28713_at,712.7777777777778,1125.3636363636363,287.82103591980336,445.48227186438584,-412.58585858585843,733.3033077841892,-0.5626401165877221
D16217_at,577.2962962962963,947.7272727272727,198.04929744011773,461.00392425858826,-370.43097643097644,659.053221698706,-0.5620653450053589
M99438_at,-123.55555555555556,28.636363636363637,126.03794707374483,144.89049156329943,-152.1919191919192,270.9284386370443,-0.5617421336702373
L05424_cds2_at,-174.74074074074073,177.63636363636363,222.85293401575447,404.6801879823802,-352.3771043771044,627.5331219981347,-0.5615274987479495
U10868_at,603.6296296296297,1040.5454545454545,297.7248533782295,481.13228194257835,-436.9158249158248,778.8571353208079,-0.5609704336031551
M17262_at,273.74074074074076,366.09090909090907,88.4301517464023,76.67262163961077,-92.3501683501683,165.10277338601307,-0.5593495884787595
L26234_at,18.333333333333332,85.0,73.49515944290795,45.884637952151266,-66.66666666666667,119.37979739505921,-0.5584417809493268
X12451_at,159.25925925925927,979.4545454545455,105.25192948810326,1363.9692345237384,-820.1952861952863,1469.2211640118417,-0.5582517501692316
U05255_s_at,-311.2962962962963,1891.8181818181818,832.7151057195056,3118.1770898453415,-2203.114478114478,3950.892195564847,-0.5576245488519348
D21261_at,7457.777777777777,11436.818181818182,3526.2805020995124,3621.655445184752,-3979.0404040404046,7147.935947284264,-0.556669846146589
L03785_at,436.037037037037,595.4545454545455,154.26363086051037,132.36341158822074,-159.4175084175085,286.6270424487311,-0.5561844655534324
X75546_at,142.96296296296296,270.1818181818182,95.13693834172423,133.73018969688047,-127.21885521885523,228.8671280386047,-0.5558633793726651
X85785_rna1_at,559.0370370370371,758.6363636363636,155.98483197499624,204.09863925429426,-199.59932659932656,360.08347122929047,-0.554314048123102
M38449_s_at,880.9629629629629,1936.6363636363637,723.2017742427116,1182.1859644512172,-1055.673400673401,1905.387738693929,-0.5540464962774585
D79206_s_at,746.1111111111111,1282.090909090909,202.90246488500392,766.1238091255818,-535.9797979797979,969.0262740105858,-0.5531117291190629
U19495_s_at,7.851851851851852,43.54545454545455,25.77372499823998,38.78495490873655,-35.69360269360269,64.55867990697654,-0.5528861919889638
U39412_at,299.18518518518516,708.9090909090909,229.89530008864685,511.2876792072061,-409.7239057239057,741.182979295853,-0.5527972405857947
U29091_at,-176.88888888888889,388.8181818181818,203.26457433475017,820.1850788915656,-565.7070707070707,1023.4496532263157,-0.5527453831497617
Y10659_at,7.111111111111111,131.45454545454547,38.31783410184362,186.7117369831707,-124.34343434343435,225.02957108501434,-0.5525648640038443
Z18948_at,-113.03703703703704,82.45454545454545,186.30795050574847,167.48155936482297,-195.4915824915825,353.78950987057146,-0.5525646663834102
U48405_at,477.44444444444446,721.1818181818181,204.4290987365948,237.1349059846813,-243.73737373737367,441.5640047212761,-0.5519865096142189
U41635_at,2038.5185185185185,3060.0,889.4973675911396,961.0669071401845,-1021.4814814814815,1850.564274731324,-0.5519837897172127
Z84721_cds1_at,250.40740740740742,826.4545454545455,309.18195529733214,734.5435812307345,-576.0471380471381,1043.7255365280666,-0.5519143854267934
M54995_at,64.70370370370371,678.7272727272727,45.20195265933237,1068.1105833113995,-614.023569023569,1113.312535970732,-0.5515284784682521
D29963_at,1025.4444444444443,1456.4545454545455,215.37040246145767,566.496842645458,-431.01010101010115,781.8672451069156,-0.5512573953026555
AB002559_at,1005.8888888888889,1635.2727272727273,467.9290982890902,674.3703864952985,-629.3838383838383,1142.2994847843886,-0.55097970958346
U43916_s_at,-39.74074074074074,259.3636363636364,144.6543872058215,398.2708306485105,-299.10437710437714,542.925217854332,-0.5509126621276735
S77893_s_at,-131.77777777777777,515.8181818181819,171.27605547620246,1005.2985445311078,-647.5959595959596,1176.5746000073102,-0.550407904090345
X06614_at,166.74074074074073,725.9090909090909,335.90687727319636,680.0474181328027,-559.1683501683501,1015.9542954059991,-0.5503873084614435
D87116_at,558.5925925925926,1478.3636363636363,629.3329960704586,1041.8774661856617,-919.7710437710437,1671.2104622561203,-0.550362186297805
X51420_at,-95.92592592592592,13.727272727272727,91.36020254841058,108.36428462283217,-109.65319865319864,199.72448717124274,-0.5490223067098555
X85133_at,-4.777777777777778,94.54545454545455,92.81301853865335,88.11057103022728,-99.32323232323232,180.92358956888063,-0.5489788952336605
M27819_at,80.44444444444444,468.27272727272725,99.9951280864505,607.9006647321734,-387.8282828282828,707.8957928186239,-0.5478606975245177
L17131_rna1_at,3917.185185185185,6146.454545454545,1755.688163064821,2320.5264214671793,-2229.26936026936,4076.214584532,-0.5468969589404743
X04828_at,882.1481481481482,1893.2727272727273,565.9704873865709,1284.193450451223,-1011.1245791245791,1850.163937837794,-0.5465053979520519
M77810_at,-263.6296296296296,-39.36363636363637,193.82985166380175,216.73452550402425,-224.26599326599325,410.564377167826,-0.5462383142274427
S82470_at,1133.148148148148,2070.2727272727275,858.4915977234859,857.2885267993607,-937.1245791245794,1715.7801245228466,-0.5461798780220695
U41518_at,338.6666666666667,532.6363636363636,119.56491638758096,235.63754909915045,-193.96969696969694,355.2024654867314,-0.5460820681632985
HG4069-HT4339_s_at,479.51851851851853,773.0,146.42466437107626,391.0148334782199,-293.48148148148147,537.4394978492961,-0.5460735257753179
S77356_at,1718.2592592592594,3337.909090909091,923.7397066187236,2043.0703587759995,-1619.6498316498316,2966.810065394723,-0.545922993366393
U16306_at,93.92592592592592,1655.1818181818182,238.43494934934577,2624.019428974634,-1561.2558922558924,2862.45437832398,-0.5454255984229996
X90872_at,368.962962962963,579.6363636363636,173.42976443183906,213.11746654240838,-210.67340067340064,386.54723097424744,-0.5450133484139125
X77737_at,456.962962962963,3121.4545454545455,1015.9294903411011,3877.820196028598,-2664.4915824915824,4893.749686369699,-0.544468302069648
L09230_s_at,-166.07407407407408,31.363636363636363,137.59637906850432,225.17072310905465,-197.43771043771045,362.76710217755897,-0.5442547277649039
S81914_at,-9.25925925925926,797.0909090909091,230.83503810040366,1252.4878805437963,-806.3501683501684,1483.3229186442,-0.5436106718334776
M26311_s_at,668.7037037037037,5081.909090909091,1151.1646214833852,6968.527713291315,-4413.2053872053875,8119.692334774701,-0.5435187942164612
U60644_at,13.444444444444445,2637.4545454545455,320.06938350365573,4520.680421432959,-2624.010101010101,4840.749804936614,-0.5420668711971286
HG4018-HT4288_at,282.8888888888889,550.3636363636364,163.71089276604783,330.44100009752805,-267.47474747474746,494.1518928635759,-0.5412804268030825
M91463_rna1_at,347.2962962962963,582.0909090909091,219.3863495534086,215.3617675194251,-234.79461279461282,434.7481170728337,-0.5400704536122867
U14588_at,549.4444444444445,796.4545454545455,202.60729984064727,254.91385354129486,-247.01010101010104,457.5211533819421,-0.539887826353452
